
X,Numerical t = 4.99994,Analytical t = 4.99994,Numerical t = 9.99994,Analytical t = 9.99994,
6.8,0.0181549,0.0111618,2.48524e-38,9.49564e-51,
6.81,0.0187664,0.0116045,2.92024e-38,1.17603e-50,
6.82,0.0193952,0.0120624,3.43086e-38,1.45622e-50,
6.83,0.0200416,0.0125358,4.03013e-38,1.8028e-50,
6.84,0.020706,0.0130253,4.73336e-38,2.23142e-50,
6.85,0.0213889,0.0135311,5.55844e-38,2.7614e-50,
6.86,0.0220904,0.0140537,6.52633e-38,3.41656e-50,
6.87,0.0228111,0.0145936,7.66158e-38,4.22633e-50,
6.88,0.0235512,0.0151512,8.99293e-38,5.22697e-50,
6.89,0.0243113,0.015727,1.0554e-37,6.46323e-50,
6.9,0.0250915,0.0163214,1.23842e-37,7.99029e-50,
6.91,0.0258924,0.0169349,1.45294e-37,9.87618e-50,
6.92,0.0267143,0.0175679,1.70437e-37,1.22047e-49,
6.93,0.0275576,0.018221,1.999e-37,1.50793e-49,
6.94,0.0284226,0.0188945,2.3442e-37,1.86271e-49,
6.95,0.0293098,0.019589,2.7486e-37,2.30051e-49,
6.96,0.0302195,0.020305,3.22225e-37,2.84064e-49,
6.97,0.0311521,0.0210429,3.77695e-37,3.50689e-49,
6.98,0.032108,0.0218033,4.42645e-37,4.32852e-49,
6.99,0.0330877,0.0225867,5.18685e-37,5.3416e-49,
7,0.0340913,0.0233935,6.07695e-37,6.59045e-49,
7.01,0.0351195,0.0242243,7.11869e-37,8.12967e-49,
7.02,0.0361724,0.0250796,8.33773e-37,1.00264e-48,
7.03,0.0372506,0.0259599,9.76402e-37,1.23631e-48,
7.04,0.0383543,0.0268657,1.14326e-36,1.52414e-48,
7.05,0.0394841,0.0277976,1.33841e-36,1.8786e-48,
7.06,0.0406401,0.028756,1.56665e-36,2.31504e-48,
7.07,0.0418229,0.0297415,1.83352e-36,2.85229e-48,
7.08,0.0430327,0.0307547,2.14552e-36,3.51353e-48,
7.09,0.04427,0.031796,2.51023e-36,4.32719e-48,
7.1,0.0455351,0.032866,2.93648e-36,5.32822e-48,
7.11,0.0468283,0.0339652,3.43458e-36,6.55951e-48,
7.12,0.0481501,0.0350941,4.01656e-36,8.07371e-48,
7.13,0.0495007,0.0362534,4.69643e-36,9.93547e-48,
7.14,0.0508805,0.0374434,5.49054e-36,1.22241e-47,
7.15,0.0522898,0.0386647,6.41793e-36,1.50369e-47,
7.16,0.0537291,0.0399179,7.50081e-36,1.84932e-47,
7.17,0.0551985,0.0412035,8.76505e-36,2.27395e-47,
7.18,0.0566984,0.042522,1.02408e-35,2.79551e-47,
7.19,0.0582291,0.0438739,1.19632e-35,3.43602e-47,
7.2,0.059791,0.0452597,1.39731e-35,4.22244e-47,
7.21,0.0613842,0.04668,1.63183e-35,5.1878e-47,
7.22,0.0630092,0.0481352,1.9054e-35,6.3726e-47,
7.23,0.0646662,0.0496259,2.2245e-35,7.82643e-47,
7.24,0.0663554,0.0511524,2.59664e-35,9.61e-47,
7.25,0.0680771,0.0527154,3.03058e-35,1.17977e-46,
7.26,0.0698316,0.0543153,3.53648e-35,1.44805e-46,
7.27,0.0716191,0.0559526,4.1262e-35,1.77698e-46,
7.28,0.0734398,0.0576276,4.81353e-35,2.18019e-46,
7.29,0.0752939,0.059341,5.61448e-35,2.67436e-46,
7.3,0.0771817,0.061093,6.5477e-35,3.27988e-46,
7.31,0.0791033,0.0628843,7.63486e-35,4.0217e-46,
7.32,0.0810589,0.0647151,8.90117e-35,4.93032e-46,
7.33,0.0830487,0.0665858,1.03759e-34,6.043e-46,
7.34,0.0850728,0.068497,1.20931e-34,7.40532e-46,
7.35,0.0871314,0.0704489,1.40924e-34,9.07295e-46,
7.36,0.0892246,0.072442,1.64196e-34,1.11139e-45,
7.37,0.0913525,0.0744765,1.91283e-34,1.36112e-45,
7.38,0.0935152,0.0765529,2.22804e-34,1.66663e-45,
7.39,0.0957128,0.0786714,2.59478e-34,2.04031e-45,
7.4,0.0979453,0.0808324,3.02144e-34,2.49728e-45,
7.41,0.100213,0.0830362,3.5177e-34,3.05598e-45,
7.42,0.102515,0.0852829,4.09485e-34,3.73892e-45,
7.43,0.104853,0.0875729,4.76596e-34,4.57358e-45,
7.44,0.107225,0.0899065,5.54621e-34,5.59344e-45,
7.45,0.109633,0.0922838,6.45321e-34,6.83935e-45,
7.46,0.112075,0.0947049,7.50737e-34,8.3611e-45,
7.47,0.114553,0.0971702,8.7324e-34,1.02194e-44,
7.48,0.117065,0.0996797,1.01558e-33,1.24882e-44,
7.49,0.119612,0.102234,1.18093e-33,1.52577e-44,
7.5,0.122193,0.104832,1.373e-33,1.86376e-44,
7.51,0.124809,0.107475,1.59606e-33,2.27617e-44,
7.52,0.127459,0.110162,1.85508e-33,2.77928e-44,
7.53,0.130143,0.112894,2.1558e-33,3.39292e-44,
7.54,0.132861,0.115671,2.50488e-33,4.14121e-44,
7.55,0.135613,0.118492,2.91005e-33,5.05353e-44,
7.56,0.138398,0.121358,3.38023e-33,6.1656e-44,
7.57,0.141216,0.124268,3.92577e-33,7.52088e-44,
7.58,0.144067,0.127223,4.55867e-33,9.17223e-44,
7.59,0.14695,0.130222,5.29278e-33,1.11839e-43,
7.6,0.149866,0.133265,6.14417e-33,1.36341e-43,
7.61,0.152814,0.136351,7.13142e-33,1.66178e-43,
7.62,0.155792,0.139482,8.27603e-33,2.02504e-43,
7.63,0.158802,0.142655,9.60288e-33,2.4672e-43,
7.64,0.161843,0.145872,1.11408e-32,3.00532e-43,
7.65,0.164913,0.149131,1.29229e-32,3.66007e-43,
7.66,0.168013,0.152433,1.49879e-32,4.45657e-43,
7.67,0.171143,0.155777,1.73802e-32,5.42533e-43,
7.68,0.174301,0.159162,2.01512e-32,6.60334e-43,
7.69,0.177486,0.162588,2.33604e-32,8.03554e-43,
7.7,0.1807,0.166055,2.70765e-32,9.7764e-43,
7.71,0.18394,0.169562,3.1379e-32,1.1892e-42,
7.72,0.187206,0.173108,3.63597e-32,1.44626e-42,
7.73,0.190498,0.176693,4.21243e-32,1.75853e-42,
7.74,0.193815,0.180316,4.87955e-32,2.1378e-42,
7.75,0.197155,0.183977,5.65145e-32,2.59835e-42,
7.76,0.20052,0.187674,6.54446e-32,3.15748e-42,
7.77,0.203907,0.191407,7.57741e-32,3.83616e-42,
7.78,0.207315,0.195176,8.77206e-32,4.65979e-42,
7.79,0.210745,0.198979,1.01535e-31,5.65912e-42,
7.8,0.214195,0.202816,1.17507e-31,6.87139e-42,
7.81,0.217665,0.206685,1.3597e-31,8.34168e-42,
7.82,0.221153,0.210586,1.5731e-31,1.01245e-41,
7.83,0.224658,0.214518,1.81972e-31,1.2286e-41,
7.84,0.228181,0.218479,2.10468e-31,1.49059e-41,
7.85,0.231719,0.222469,2.43389e-31,1.80809e-41,
7.86,0.235272,0.226487,2.81416e-31,2.19278e-41,
7.87,0.238838,0.230531,3.25334e-31,2.65878e-41,
7.88,0.242418,0.2346,3.76049e-31,3.22317e-41,
7.89,0.246009,0.238693,4.34603e-31,3.90659e-41,
7.9,0.249611,0.24281,5.02197e-31,4.73396e-41,
7.91,0.253222,0.246948,5.80216e-31,5.73541e-41,
7.92,0.256842,0.251106,6.70252e-31,6.94733e-41,
7.93,0.260469,0.255283,7.74141e-31,8.41365e-41,
7.94,0.264103,0.259478,8.93996e-31,1.01874e-40,
7.95,0.267741,0.263688,1.03225e-30,1.23327e-40,
7.96,0.271384,0.267914,1.1917e-30,1.49267e-40,
7.97,0.275029,0.272153,1.37557e-30,1.80627e-40,
7.98,0.278676,0.276404,1.58757e-30,2.18532e-40,
7.99,0.282323,0.280665,1.83195e-30,2.64338e-40,
8,0.285969,0.284934,2.11364e-30,3.19682e-40,
8.01,0.289612,0.289211,2.43826e-30,3.86536e-40,
8.02,0.293253,0.293493,2.81231e-30,4.67277e-40,
8.03,0.296888,0.297779,3.24325e-30,5.64771e-40,
8.04,0.300517,0.302067,3.73965e-30,6.8247e-40,
8.05,0.304139,0.306356,4.31136e-30,8.24533e-40,
8.06,0.307753,0.310644,4.96971e-30,9.95968e-40,
8.07,0.311356,0.314928,5.72772e-30,1.20281e-39,
8.08,0.314947,0.319208,6.60034e-30,1.45231e-39,
8.09,0.318526,0.323481,7.60473e-30,1.75322e-39,
8.1,0.322091,0.327746,8.76062e-30,2.11605e-39,
8.11,0.32564,0.332,1.00907e-29,2.55346e-39,
8.12,0.329172,0.336243,1.16208e-29,3.08067e-39,
8.13,0.332686,0.340472,1.3381e-29,3.71599e-39,
8.14,0.33618,0.344685,1.54054e-29,4.48144e-39,
8.15,0.339653,0.34888,1.77334e-29,5.40347e-39,
8.16,0.343103,0.353056,2.04101e-29,6.51391e-39,
8.17,0.34653,0.35721,2.34871e-29,7.85097e-39,
8.18,0.349931,0.361341,2.7024e-29,9.4606e-39,
8.19,0.353305,0.365447,3.10886e-29,1.13979e-38,
8.2,0.356652,0.369525,3.57592e-29,1.37293e-38,
8.21,0.359968,0.373574,4.11251e-29,1.65342e-38,
8.22,0.363254,0.377592,4.7289e-29,1.99081e-38,
8.23,0.366507,0.381577,5.43685e-29,2.39657e-38,
8.24,0.369727,0.385527,6.24982e-29,2.88446e-38,
8.25,0.372911,0.389439,7.18325e-29,3.47098e-38,
8.26,0.376059,0.393313,8.25483e-29,4.17592e-38,
8.27,0.379168,0.397146,9.48482e-29,5.02303e-38,
8.28,0.382239,0.400936,1.08964e-28,6.04076e-38,
8.29,0.385269,0.404681,1.25162e-28,7.26326e-38,
8.3,0.388256,0.40838,1.43745e-28,8.73141e-38,
8.31,0.3912,0.41203,1.65062e-28,1.04942e-37,
8.32,0.3941,0.415629,1.89512e-28,1.26104e-37,
8.33,0.396953,0.419177,2.1755e-28,1.51503e-37,
8.34,0.399759,0.422669,2.49697e-28,1.81981e-37,
8.35,0.402517,0.426106,2.86552e-28,2.18547e-37,
8.36,0.405224,0.429485,3.28795e-28,2.62408e-37,
8.37,0.407881,0.432804,3.77209e-28,3.15008e-37,
8.38,0.410485,0.436061,4.32685e-28,3.78076e-37,
8.39,0.413035,0.439255,4.96244e-28,4.53681e-37,
8.4,0.41553,0.442384,5.69052e-28,5.44295e-37,
8.41,0.41797,0.445446,6.52443e-28,6.52877e-37,
8.42,0.420352,0.44844,7.4794e-28,7.82965e-37,
8.43,0.422676,0.451363,8.57284e-28,9.38784e-37,
8.44,0.42494,0.454215,9.82462e-28,1.12539e-36,
8.45,0.427144,0.456993,1.12575e-27,1.34881e-36,
8.46,0.429286,0.459696,1.28973e-27,1.61628e-36,
8.47,0.431366,0.462323,1.47738e-27,1.93638e-36,
8.48,0.433382,0.464872,1.69206e-27,2.31943e-36,
8.49,0.435333,0.467341,1.93765e-27,2.77769e-36,
8.5,0.437219,0.46973,2.21855e-27,3.32582e-36,
8.51,0.439038,0.472036,2.53977e-27,3.98132e-36,
8.52,0.44079,0.474259,2.90707e-27,4.76507e-36,
8.53,0.442473,0.476397,3.32697e-27,5.70196e-36,
8.54,0.444088,0.478449,3.80694e-27,6.8217e-36,
8.55,0.445633,0.480414,4.35548e-27,8.15969e-36,
8.56,0.447106,0.48229,4.98231e-27,9.75816e-36,
8.57,0.448509,0.484077,5.69847e-27,1.16674e-35,
8.58,0.449839,0.485773,6.51659e-27,1.39475e-35,
8.59,0.451097,0.487378,7.45101e-27,1.66698e-35,
8.6,0.452281,0.48889,8.51813e-27,1.99194e-35,
8.61,0.453392,0.490309,9.73658e-27,2.37978e-35,
8.62,0.454427,0.491634,1.11276e-26,2.84257e-35,
8.63,0.455388,0.492863,1.27155e-26,3.39466e-35,
8.64,0.456273,0.493997,1.45277e-26,4.05319e-35,
8.65,0.457082,0.495035,1.65956e-26,4.83848e-35,
8.66,0.457815,0.495975,1.8955e-26,5.77477e-35,
8.67,0.458471,0.496818,2.16465e-26,6.89087e-35,
8.68,0.45905,0.497563,2.47164e-26,8.22103e-35,
8.69,0.459552,0.498209,2.82173e-26,9.80599e-35,
8.7,0.459975,0.498757,3.22093e-26,1.16942e-34,
8.71,0.460321,0.499205,3.67604e-26,1.39432e-34,
8.72,0.460589,0.499553,4.19481e-26,1.66213e-34,
8.73,0.460779,0.499802,4.78606e-26,1.981e-34,
8.74,0.460891,0.499951,5.45982e-26,2.36056e-34,
8.75,0.460924,0.5,6.22746e-26,2.81228e-34,
8.76,0.460879,0.499949,7.10196e-26,3.34978e-34,
8.77,0.460755,0.499798,8.09802e-26,3.98921e-34,
8.78,0.460553,0.499547,9.23237e-26,4.74974e-34,
8.79,0.460273,0.499197,1.0524e-25,5.65414e-34,
8.8,0.459916,0.498747,1.19945e-25,6.7294e-34,
8.81,0.45948,0.498197,1.36684e-25,8.00754e-34,
8.82,0.458967,0.497549,1.55735e-25,9.52654e-34,
8.83,0.458376,0.496802,1.77415e-25,1.13314e-33,
8.84,0.457708,0.495957,2.02081e-25,1.34756e-33,
8.85,0.456964,0.495015,2.30142e-25,1.60222e-33,
8.86,0.456144,0.493976,2.62059e-25,1.90463e-33,
8.87,0.455247,0.49284,2.98357e-25,2.26367e-33,
8.88,0.454275,0.491608,3.39631e-25,2.68985e-33,
8.89,0.453228,0.490282,3.86556e-25,3.19563e-33,
8.9,0.452107,0.488861,4.39896e-25,3.79575e-33,
8.91,0.450912,0.487347,5.00521e-25,4.50766e-33,
8.92,0.449644,0.48574,5.69414e-25,5.35204e-33,
8.93,0.448303,0.484042,6.47691e-25,6.3533e-33,
8.94,0.44689,0.482254,7.36615e-25,7.54038e-33,
8.95,0.445406,0.480375,8.37621e-25,8.94747e-33,
8.96,0.443851,0.478409,9.52331e-25,1.0615e-32,
8.97,0.442227,0.476355,1.08259e-24,1.25908e-32,
8.98,0.440534,0.474216,1.23047e-24,1.49314e-32,
8.99,0.438773,0.471991,1.39834e-24,1.77035e-32,
9,0.436944,0.469683,1.58887e-24,2.09861e-32,
9.01,0.43505,0.467293,1.80508e-24,2.48724e-32,
9.02,0.43309,0.464822,2.0504e-24,2.94725e-32,
9.03,0.431065,0.462271,2.32871e-24,3.49163e-32,
9.04,0.428977,0.459643,2.64439e-24,4.13575e-32,
9.05,0.426827,0.456938,3.00241e-24,4.8977e-32,
9.06,0.424616,0.454158,3.40838e-24,5.79887e-32,
9.07,0.422344,0.451305,3.86865e-24,6.86449e-32,
9.08,0.420013,0.44838,4.3904e-24,8.1243e-32,
9.09,0.417624,0.445385,4.98176e-24,9.6134e-32,
9.1,0.415178,0.442322,5.65191e-24,1.13732e-31,
9.11,0.412676,0.439192,6.41124e-24,1.34523e-31,
9.12,0.41012,0.435996,7.27147e-24,1.59085e-31,
9.13,0.40751,0.432738,8.24586e-24,1.88093e-31,
9.14,0.404849,0.429418,9.34939e-24,2.22346e-31,
9.15,0.402136,0.426038,1.0599e-23,2.62784e-31,
9.16,0.399374,0.4226,1.20138e-23,3.10514e-31,
9.17,0.396563,0.419106,1.36153e-23,3.6684e-31,
9.18,0.393705,0.415558,1.54281e-23,4.33298e-31,
9.19,0.390802,0.411957,1.74794e-23,5.11692e-31,
9.2,0.387854,0.408306,1.98006e-23,6.04149e-31,
9.21,0.384863,0.404607,2.24265e-23,7.13169e-31,
9.22,0.38183,0.400861,2.53968e-23,8.41694e-31,
9.23,0.378757,0.39707,2.87561e-23,9.93183e-31,
9.24,0.375644,0.393236,3.25549e-23,1.1717e-30,
9.25,0.372494,0.389361,3.68498e-23,1.38203e-30,
9.26,0.369308,0.385448,4.17049e-23,1.62979e-30,
9.27,0.366087,0.381497,4.71926e-23,1.92159e-30,
9.28,0.362833,0.377512,5.33942e-23,2.26517e-30,
9.29,0.359546,0.373493,6.04016e-23,2.66965e-30,
9.3,0.356229,0.369444,6.83182e-23,3.14573e-30,
9.31,0.352882,0.365365,7.72605e-23,3.70596e-30,
9.32,0.349508,0.361259,8.73601e-23,4.3651e-30,
9.33,0.346107,0.357127,9.87648e-23,5.14044e-30,
9.34,0.34268,0.352972,1.11641e-22,6.0523e-30,
9.35,0.339231,0.348796,1.26178e-22,7.12447e-30,
9.36,0.335759,0.344601,1.42585e-22,8.38491e-30,
9.37,0.332266,0.340387,1.61101e-22,9.86637e-30,
9.38,0.328754,0.336158,1.81993e-22,1.16072e-29,
9.39,0.325223,0.331915,2.05564e-22,1.36526e-29,
9.4,0.321676,0.327661,2.32152e-22,1.60551e-29,
9.41,0.318114,0.323396,2.6214e-22,1.88766e-29,
9.42,0.314538,0.319122,2.95955e-22,2.21896e-29,
9.43,0.310949,0.314842,3.34082e-22,2.60787e-29,
9.44,0.307349,0.310558,3.77064e-22,3.06434e-29,
9.45,0.303739,0.30627,4.2551e-22,3.59999e-29,
9.46,0.300121,0.301982,4.80107e-22,4.22842e-29,
9.47,0.296495,0.297693,5.41628e-22,4.96556e-29,
9.48,0.292864,0.293407,6.10938e-22,5.83004e-29,
9.49,0.289228,0.289125,6.89013e-22,6.84366e-29,
9.5,0.285588,0.284849,7.76947e-22,8.0319e-29,
9.51,0.281947,0.280579,8.75971e-22,9.42455e-29,
9.52,0.278305,0.276318,9.87464e-22,1.10565e-28,
9.53,0.274663,0.272068,1.11298e-21,1.29684e-28,
9.54,0.271023,0.267829,1.25426e-21,1.52079e-28,
9.55,0.267386,0.263604,1.41325e-21,1.78305e-28,
9.56,0.263753,0.259393,1.59216e-21,2.09012e-28,
9.57,0.260125,0.255199,1.79344e-21,2.44959e-28,
9.58,0.256504,0.251022,2.01987e-21,2.87031e-28,
9.59,0.25289,0.246865,2.27453e-21,3.36261e-28,
9.6,0.249284,0.242727,2.56091e-21,3.93856e-28,
9.61,0.245689,0.238611,2.8829e-21,4.61224e-28,
9.62,0.242104,0.234518,3.24489e-21,5.40007e-28,
9.63,0.238531,0.23045,3.65178e-21,6.3212e-28,
9.64,0.234971,0.226406,4.10906e-21,7.39798e-28,
9.65,0.231425,0.222389,4.6229e-21,8.65646e-28,
9.66,0.227894,0.2184,5.2002e-21,1.0127e-27,
9.67,0.224378,0.214439,5.8487e-21,1.18449e-27,
9.68,0.22088,0.210508,6.57708e-21,1.38516e-27,
9.69,0.217399,0.206607,7.39504e-21,1.61949e-27,
9.7,0.213937,0.202739,8.31346e-21,1.89309e-27,
9.71,0.210494,0.198903,9.34452e-21,2.21247e-27,
9.72,0.207071,0.1951,1.05019e-20,2.58521e-27,
9.73,0.203669,0.191332,1.18007e-20,3.02014e-27,
9.74,0.20029,0.1876,1.32582e-20,3.52755e-27,
9.75,0.196933,0.183903,1.48935e-20,4.11937e-27,
9.76,0.1936,0.180243,1.67279e-20,4.80952e-27,
9.77,0.19029,0.176621,1.87854e-20,5.61418e-27,
9.78,0.187006,0.173036,2.10927e-20,6.55216e-27,
9.79,0.183747,0.169491,2.36798e-20,7.64531e-27,
9.8,0.180514,0.165985,2.65802e-20,8.91906e-27,
9.81,0.177308,0.162519,2.98313e-20,1.04029e-26,
9.82,0.17413,0.159094,3.3475e-20,1.21313e-26,
9.83,0.17098,0.155709,3.7558e-20,1.41439e-26,
9.84,0.167858,0.152367,4.21326e-20,1.64872e-26,
9.85,0.164765,0.149066,4.72572e-20,1.92148e-26,
9.86,0.161702,0.145807,5.29971e-20,2.23892e-26,
9.87,0.158668,0.142592,5.9425e-20,2.60828e-26,
9.88,0.155666,0.139419,6.66225e-20,3.03797e-26,
9.89,0.152694,0.136289,7.46804e-20,3.53774e-26,
9.9,0.149754,0.133204,8.37001e-20,4.1189e-26,
9.91,0.146845,0.130162,9.37949e-20,4.79457e-26,
9.92,0.143968,0.127164,1.05091e-19,5.57996e-26,
9.93,0.141124,0.12421,1.1773e-19,6.4927e-26,
9.94,0.138313,0.1213,1.31869e-19,7.55324e-26,
9.95,0.135535,0.118435,1.47684e-19,8.78526e-26,
9.96,0.13279,0.115615,1.65369e-19,1.02162e-25,
9.97,0.130078,0.112839,1.85145e-19,1.18778e-25,
9.98,0.127401,0.110108,2.07254e-19,1.38069e-25,
9.99,0.124757,0.107421,2.31968e-19,1.60461e-25,
10,0.122147,0.104779,2.59589e-19,1.86448e-25,
10.01,0.119572,0.102182,2.90456e-19,2.16599e-25,
10.02,0.117031,0.0996291,3.24942e-19,2.51576e-25,
10.03,0.114525,0.0971205,3.63469e-19,2.92143e-25,
10.04,0.112054,0.0946561,4.06501e-19,3.39184e-25,
10.05,0.109617,0.0922358,4.54559e-19,3.9372e-25,
10.06,0.107215,0.0898594,5.08222e-19,4.56934e-25,
10.07,0.104848,0.0875267,5.68133e-19,5.3019e-25,
10.08,0.102516,0.0852376,6.3501e-19,6.15069e-25,
10.09,0.100219,0.0829917,7.09652e-19,7.13393e-25,
10.1,0.0979565,0.0807888,7.92946e-19,8.27269e-25,
10.11,0.095729,0.0786286,8.85883e-19,9.59132e-25,
10.12,0.0935364,0.076511,9.89562e-19,1.11179e-24,
10.13,0.0913785,0.0744354,1.10521e-18,1.28849e-24,
10.14,0.0892552,0.0724017,1.23418e-18,1.49297e-24,
10.15,0.0871665,0.0704095,1.37799e-18,1.72956e-24,
10.16,0.0851123,0.0684584,1.53833e-18,2.00323e-24,
10.17,0.0830924,0.066548,1.71706e-18,2.31975e-24,
10.18,0.0811068,0.0646781,1.91627e-18,2.68575e-24,
10.19,0.0791551,0.0628481,2.13826e-18,3.10886e-24,
10.2,0.0772374,0.0610576,2.38561e-18,3.59792e-24,
10.21,0.0753533,0.0593063,2.66116e-18,4.16307e-24,
10.22,0.0735028,0.0575938,2.9681e-18,4.81604e-24,
10.23,0.0716856,0.0559194,3.30993e-18,5.5703e-24,
10.24,0.0699015,0.0542829,3.69057e-18,6.44141e-24,
10.25,0.0681502,0.0526838,4.11435e-18,7.44725e-24,
10.26,0.0664316,0.0511215,4.58611e-18,8.60844e-24,
10.27,0.0647453,0.0495957,5.11118e-18,9.94869e-24,
10.28,0.0630912,0.0481058,5.69549e-18,1.14953e-23,
10.29,0.0614689,0.0466513,6.34565e-18,1.32797e-23,
10.3,0.0598782,0.0452317,7.06895e-18,1.5338e-23,
10.31,0.0583188,0.0438466,7.87349e-18,1.77118e-23,
10.32,0.0567903,0.0424953,8.76828e-18,2.04489e-23,
10.33,0.0552926,0.0411775,9.76327e-18,2.36043e-23,
10.34,0.0538253,0.0398926,1.08695e-17,2.72411e-23,
10.35,0.052388,0.03864,1.20993e-17,3.1432e-23,
10.36,0.0509805,0.0374193,1.34661e-17,3.62603e-23,
10.37,0.0496024,0.0362299,1.49851e-17,4.18219e-23,
10.38,0.0482534,0.0350713,1.66728e-17,4.8227e-23,
10.39,0.0469332,0.0339429,1.85479e-17,5.56019e-23,
10.4,0.0456413,0.0328443,2.06307e-17,6.40917e-23,
10.41,0.0443775,0.0317749,2.29439e-17,7.38631e-23,
10.42,0.0431414,0.0307341,2.55126e-17,8.51071e-23,
10.43,0.0419326,0.0297215,2.83645e-17,9.80433e-23,
10.44,0.0407508,0.0287366,3.15305e-17,1.12923e-22,
10.45,0.0395956,0.0277787,3.50446e-17,1.30035e-22,
10.46,0.0384666,0.0268473,3.89443e-17,1.4971e-22,
10.47,0.0373635,0.025942,4.32715e-17,1.72328e-22,
10.48,0.0362859,0.0250622,4.80721e-17,1.98323e-22,
10.49,0.0352334,0.0242074,5.33973e-17,2.28194e-22,
10.5,0.0342057,0.0233771,5.93033e-17,2.62512e-22,
10.51,0.0332023,0.0225708,6.58526e-17,3.01929e-22,
10.52,0.0322229,0.0217879,7.3114e-17,3.47197e-22,
10.53,0.0312671,0.0210279,8.11639e-17,3.99171e-22,
10.54,0.0303345,0.0202904,9.00863e-17,4.58833e-22,
10.55,0.0294248,0.0195749,9.99745e-17,5.27308e-22,
10.56,0.0285375,0.0188808,1.10931e-16,6.05881e-22,
10.57,0.0276723,0.0182077,1.2307e-16,6.96022e-22,
10.58,0.0268288,0.0175551,1.36516e-16,7.99414e-22,
10.59,0.0260065,0.0169224,1.51409e-16,9.17981e-22,
10.6,0.0252053,0.0163093,1.679e-16,1.05392e-21,
10.61,0.0244246,0.0157153,1.8616e-16,1.20975e-21,
10.62,0.023664,0.0151399,2.06374e-16,1.38835e-21,
10.63,0.0229233,0.0145826,2.28749e-16,1.59299e-21,
10.64,0.022202,0.0140431,2.5351e-16,1.82743e-21,
10.65,0.0214997,0.0135208,2.8091e-16,2.09596e-21,
10.66,0.0208162,0.0130153,3.11224e-16,2.40346e-21,
10.67,0.020151,0.0125262,3.44756e-16,2.75552e-21,
10.68,0.0195037,0.0120531,3.81844e-16,3.15852e-21,
10.69,0.018874,0.0115955,4.22857e-16,3.61974e-21,
10.7,0.0182616,0.0111531,4.68204e-16,4.14748e-21,
10.71,0.0176661,0.0107254,5.18336e-16,4.7512e-21,
10.72,0.017087,0.0103121,5.73748e-16,5.44172e-21,
10.73,0.0165242,0.00991265,6.34988e-16,6.23135e-21,
10.74,0.0159772,0.00952681,7.02658e-16,7.13414e-21,
10.75,0.0154457,0.00915416,7.77422e-16,8.16609e-21,
10.76,0.0149294,0.00879432,8.6001e-16,9.34543e-21,
10.77,0.0144279,0.00844694,9.51227e-16,1.0693e-20,
10.78,0.0139409,0.00811166,1.05196e-15,1.22323e-20,
10.79,0.013468,0.00778812,1.16318e-15,1.39905e-20,
10.8,0.013009,0.007476,1.28597e-15,1.59983e-20,
10.81,0.0125635,0.00717495,1.42151e-15,1.82904e-20,
10.82,0.0121312,0.00688465,1.57109e-15,2.09068e-20,
10.83,0.0117118,0.00660477,1.73615e-15,2.38927e-20,
10.84,0.011305,0.006335,1.91826e-15,2.72996e-20,
10.85,0.0109104,0.00607504,2.11915e-15,3.1186e-20,
10.86,0.0105279,0.00582458,2.34072e-15,3.56186e-20,
10.87,0.010157,0.00558332,2.58507e-15,4.06731e-20,
10.88,0.00979761,0.00535099,2.85449e-15,4.64355e-20,
10.89,0.00944929,0.0051273,3.15151e-15,5.30037e-20,
10.9,0.00911182,0.00491198,3.47892e-15,6.04889e-20,
10.91,0.00878492,0.00470477,3.83975e-15,6.90173e-20,
10.92,0.00846831,0.00450539,4.23737e-15,7.87325e-20,
10.93,0.00816174,0.0043136,4.67546e-15,8.97972e-20,
10.94,0.00786493,0.00412914,5.15805e-15,1.02396e-19,
10.95,0.00757764,0.00395179,5.6896e-15,1.1674e-19,
10.96,0.00729961,0.00378129,6.27497e-15,1.33066e-19,
10.97,0.00703059,0.00361743,6.91952e-15,1.51646e-19,
10.98,0.00677034,0.00345998,7.62912e-15,1.72784e-19,
10.99,0.00651863,0.00330872,8.41021e-15,1.9683e-19,
11,0.00627521,0.00316343,9.26988e-15,2.24178e-19,
11.01,0.00603986,0.00302393,1.02159e-14,2.55274e-19,
11.02,0.00581236,0.00288999,1.12567e-14,2.90626e-19,
11.03,0.00559248,0.00276144,1.24017e-14,3.30807e-19,
11.04,0.00538001,0.00263808,1.3661e-14,3.76468e-19,
11.05,0.00517473,0.00251972,1.5046e-14,4.28345e-19,
11.06,0.00497645,0.00240619,1.65689e-14,4.87275e-19,
11.07,0.00478496,0.00229732,1.82432e-14,5.542e-19,
11.08,0.00460006,0.00219294,2.00836e-14,6.30192e-19,
11.09,0.00442156,0.00209288,2.21063e-14,7.1646e-19,
11.1,0.00424926,0.00199698,2.4329e-14,8.14374e-19,
11.11,0.00408299,0.0019051,2.67712e-14,9.25485e-19,
11.12,0.00392257,0.00181709,2.94541e-14,1.05154e-18,
11.13,0.00376781,0.00173279,3.24009e-14,1.19454e-18,
11.14,0.00361854,0.00165207,3.56371e-14,1.3567e-18,
11.15,0.0034746,0.0015748,3.91907e-14,1.54057e-18,
11.16,0.00333583,0.00150084,4.30921e-14,1.74901e-18,
11.17,0.00320205,0.00143007,4.73747e-14,1.98526e-18,
11.18,0.00307312,0.00136236,5.2075e-14,2.25297e-18,
11.19,0.00294889,0.0012976,5.7233e-14,2.55626e-18,
